NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,Bi-freq,un-freq,tri-freq,Label
3,23,0,0,0,2,2,1,0
15,91,1,1,0,16,9,21,1
9,67,0,0,1,8,5,9,1
12,61,2,0,0,10,6,12,1
13,88,2,0,0,6,4,6,1
14,89,2,0,1,10,6,12,1
8,55,2,0,0,10,6,12,1
8,44,0,0,0,2,2,1,0
10,67,0,0,1,6,4,6,1
9,59,0,0,0,2,2,1,1
14,95,2,0,0,8,5,9,1
11,56,0,0,0,8,5,9,1
10,67,0,0,0,16,9,21,1
12,73,3,0,0,14,8,18,0
3,25,1,0,0,1,1,1,1
26,141,2,0,1,16,9,21,1
9,61,0,0,0,4,3,3,1
13,76,1,0,0,8,5,9,0
16,91,0,0,0,4,3,3,1
9,59,0,0,0,8,5,9,0
7,46,1,0,0,2,2,1,1
10,66,0,0,1,12,7,15,0
14,93,2,0,2,14,8,18,1
14,93,1,0,3,14,8,18,1
13,77,0,0,0,10,6,12,0
13,70,0,0,1,6,4,6,0
5,43,0,0,0,1,1,1,1
16,102,1,1,0,14,8,18,1
11,66,0,0,0,10,6,12,1
10,82,0,0,0,8,5,9,0
12,74,0,0,1,8,5,9,1
8,47,0,0,0,10,6,12,1
5,27,0,0,1,2,2,1,1
10,81,0,0,0,4,3,3,0
8,59,0,0,0,4,3,3,1
11,59,1,0,0,12,7,15,1
6,42,0,0,3,2,2,1,1
9,81,1,0,0,12,7,15,1
11,75,1,0,0,10,6,12,1
12,75,1,0,0,8,5,9,0
22,147,0,0,0,22,12,30,1
10,68,0,0,0,6,4,6,1
13,82,3,1,0,8,5,9,1
8,63,0,0,0,8,5,9,0
6,42,0,0,0,8,5,9,1
18,101,2,0,0,16,9,21,1
13,74,0,0,0,6,4,6,1
6,38,0,0,0,6,4,6,1
5,38,0,0,0,6,4,6,1
20,122,0,0,0,14,8,18,1
11,75,0,0,0,14,8,18,1
7,43,0,0,0,4,3,3,1
12,64,0,0,0,14,8,18,1
10,67,0,0,1,10,6,12,1
13,80,1,1,0,10,6,12,0
11,75,0,0,1,8,5,9,0
18,84,0,0,0,16,9,21,0
13,77,0,0,0,8,5,9,0
9,41,0,0,0,6,4,6,0
6,48,0,0,0,4,3,3,1
8,69,2,0,0,6,4,6,0
12,71,1,0,0,14,8,18,1
6,46,0,0,1,2,2,1,1
10,84,1,0,0,8,5,9,1
11,72,0,0,0,6,4,6,0
11,66,1,0,0,12,7,15,0
13,79,0,0,0,8,5,9,1
15,97,0,0,0,16,9,21,1
13,69,0,0,0,10,6,12,0
21,116,0,0,0,16,9,21,1
10,56,0,0,1,6,4,6,1
10,64,1,0,0,8,5,9,0
8,53,0,0,0,2,2,1,1
10,74,3,0,1,10,6,12,1
13,73,1,0,0,2,2,1,1
11,69,0,0,0,4,3,3,0
10,63,0,0,1,8,5,9,1
9,42,0,0,1,4,3,3,0
11,71,1,0,1,8,5,9,1
15,98,1,0,0,8,5,9,1
11,69,0,0,1,6,4,6,0
11,61,0,0,1,8,5,9,0
8,61,2,0,2,8,5,9,1
11,73,0,0,0,10,6,12,1
12,88,0,0,0,14,8,18,1
13,96,0,0,0,6,4,6,1
8,55,1,0,0,10,6,12,0
13,85,0,0,0,12,7,15,0
9,49,0,0,0,6,4,6,1
1,18,0,0,0,1,1,1,1
11,69,0,0,0,6,4,6,0
8,51,1,0,0,8,5,9,0
6,40,0,0,1,2,2,1,0
10,74,1,0,1,6,4,6,0
10,65,0,0,9,6,4,6,1
9,66,0,0,0,6,4,6,0
10,66,0,0,0,8,5,9,0
11,76,0,0,0,8,5,9,1
21,133,3,0,3,20,11,27,1
17,102,1,0,0,10,6,12,1
9,66,0,0,0,6,4,6,1
9,70,0,0,0,8,5,9,1
28,165,1,0,2,14,8,18,1
13,86,0,0,0,12,7,15,1
11,84,0,0,0,14,8,18,1
6,49,0,0,0,8,5,9,0
12,70,0,0,2,6,4,6,1
14,85,2,0,2,22,12,30,1
3,23,0,0,0,1,1,1,0
11,60,0,0,0,2,2,1,0
6,46,0,0,0,2,2,1,1
3,17,0,0,0,2,2,1,1
11,70,0,0,0,6,4,6,0
11,52,0,0,2,10,6,12,0
10,39,0,0,1,4,3,3,0
4,27,0,0,0,2,2,1,1
12,76,0,0,0,8,5,9,1
3,17,0,0,0,2,2,1,1
11,63,0,0,1,6,4,6,0
8,57,0,0,0,6,4,6,0
9,56,0,0,0,6,4,6,1
14,75,0,0,1,6,4,6,0
18,103,1,0,0,8,5,9,1
8,45,0,0,0,6,4,6,1
19,117,0,0,0,18,10,24,1
12,65,2,0,0,6,4,6,0
7,39,0,0,0,2,2,1,1
8,50,0,0,0,8,5,9,0
12,74,1,0,0,6,4,6,0
16,100,0,0,0,12,7,15,1
8,70,0,0,0,6,4,6,1
4,23,0,0,0,2,2,1,1
4,20,0,0,0,2,2,1,1
9,72,1,0,0,8,5,9,0
13,79,0,0,1,10,6,12,0
14,80,1,1,0,8,5,9,0
13,63,0,0,0,6,4,6,0
5,37,0,0,0,2,2,1,1
6,43,1,0,0,2,2,1,1
11,68,1,0,1,6,4,6,0
9,64,1,0,0,4,3,3,0
11,58,0,0,0,6,4,6,0
9,58,0,0,0,1,1,1,0
12,71,0,0,0,10,6,12,0
8,47,0,0,0,8,5,9,1
11,84,0,0,0,12,7,15,0
8,56,0,0,0,4,3,3,0
11,71,0,0,0,10,6,12,1
13,76,1,0,1,10,6,12,0
10,53,0,0,1,4,3,3,1
10,63,0,0,0,4,3,3,1
6,28,0,0,0,1,1,1,1
11,65,1,0,0,6,4,6,0
12,64,0,0,0,6,4,6,1
8,61,2,0,1,6,4,6,1
12,90,0,0,0,14,8,18,1
15,91,3,0,0,14,8,18,1
11,53,0,0,0,6,4,6,1
10,64,0,0,0,4,3,3,1
12,75,1,0,0,6,4,6,0
15,90,2,0,0,6,4,6,1
18,100,0,0,0,16,9,21,1
11,76,1,0,2,8,5,9,1
10,76,0,0,1,12,7,15,1
6,39,3,0,0,4,3,3,1
9,64,1,0,0,4,3,3,0
10,47,0,0,0,4,3,3,1
10,49,0,0,2,8,5,9,1
8,51,0,0,0,4,3,3,1
9,61,0,0,0,6,4,6,0
2,10,0,0,0,2,2,1,1
14,83,3,0,0,14,8,18,1
10,59,0,0,0,4,3,3,1
10,51,1,0,1,6,4,6,0
8,54,1,0,0,10,6,12,1
25,155,1,0,3,26,14,36,1
11,70,0,0,0,14,8,18,1
14,99,2,0,1,16,9,21,1
11,73,0,0,0,6,4,6,1
19,127,0,0,0,12,7,15,1
10,71,0,0,0,10,6,12,1
10,67,0,0,1,8,5,9,0
9,72,1,0,0,12,7,15,1
10,58,0,0,0,8,5,9,1
10,77,0,0,0,10,6,12,0
10,56,0,0,0,6,4,6,1
11,66,0,0,0,12,7,15,0
9,61,1,0,0,14,8,18,1
12,79,1,0,1,4,3,3,0
10,55,0,0,0,1,1,1,1
11,58,0,0,1,6,4,6,1
10,54,0,0,0,2,2,1,1
9,60,0,0,0,8,5,9,0
15,87,2,0,0,12,7,15,1
7,42,0,0,0,6,4,6,1
14,65,0,0,2,8,5,9,0
16,82,2,0,0,12,7,15,0
19,112,1,0,1,16,9,21,1
11,59,0,0,1,4,3,3,0
19,100,1,0,0,8,5,9,1
10,55,0,0,0,4,3,3,1
22,128,0,0,0,12,7,15,1
9,40,0,0,0,10,6,12,0
15,81,4,1,0,8,5,9,1
11,73,0,0,0,8,5,9,0
8,61,0,0,0,8,5,9,1
12,89,0,0,2,8,5,9,1
7,52,1,0,0,4,3,3,0
8,52,1,0,2,6,4,6,1
6,64,1,0,0,6,4,6,0
9,67,1,0,0,8,5,9,0
17,80,0,0,0,4,3,3,0
13,80,2,0,0,14,8,18,1
12,72,0,0,1,12,7,15,1
11,67,0,0,0,8,5,9,0
7,43,0,0,0,4,3,3,1
10,74,0,0,0,8,5,9,0
9,69,0,0,0,6,4,6,1
11,77,0,0,0,8,5,9,1
12,64,1,0,1,6,4,6,1
9,67,1,0,0,10,6,12,0
12,77,4,0,0,4,3,3,1
10,64,1,0,1,10,6,12,1
10,70,0,0,0,20,11,27,1
10,57,2,1,0,6,4,6,0
7,43,0,0,0,6,4,6,0
9,62,0,0,1,10,6,12,0
9,69,0,0,0,8,5,9,0
10,73,0,0,0,6,4,6,1
19,110,1,0,0,14,8,18,1
8,62,1,0,0,4,3,3,1
9,62,1,0,0,8,5,9,0
13,69,0,0,1,6,4,6,0
6,34,2,1,0,2,2,1,1
5,34,0,0,1,2,2,1,1
14,76,2,0,0,10,6,12,0
21,97,1,0,4,20,11,27,1
11,66,1,0,0,4,3,3,1
11,64,0,0,0,4,3,3,0
16,74,0,0,0,6,4,6,1
11,76,1,0,0,12,7,15,1
13,81,2,0,1,8,5,9,1
10,61,1,0,1,6,4,6,1
10,75,1,0,12,6,4,6,1
12,82,3,0,2,10,6,12,1
10,59,0,0,0,4,3,3,1
10,73,3,0,0,8,5,9,1
10,73,2,0,1,12,7,15,1
25,156,5,1,6,18,10,24,1
4,27,0,0,0,2,2,1,1
16,90,2,0,0,6,4,6,0
14,97,0,0,0,8,5,9,1
10,65,1,0,0,6,4,6,1
8,35,0,0,0,2,2,1,1
5,42,1,0,0,4,3,3,0
11,64,0,0,0,1,1,1,1
9,60,1,0,1,6,4,6,1
12,79,0,0,0,12,7,15,1
11,63,0,0,0,6,4,6,0
7,51,0,0,0,4,3,3,1
8,53,0,0,0,6,4,6,0
10,59,0,0,0,8,5,9,0
6,46,0,0,0,2,2,1,1
8,56,0,0,0,6,4,6,1
13,89,2,0,0,8,5,9,0
11,63,0,0,12,4,3,3,1
9,65,0,0,0,4,3,3,0
8,41,1,0,0,4,3,3,1
11,75,0,0,0,12,7,15,0
10,71,0,0,0,6,4,6,1
16,90,0,0,3,10,6,12,1
8,51,0,0,1,6,4,6,1
12,87,0,0,0,12,7,15,1
8,48,0,0,0,2,2,1,1
15,91,2,0,0,16,9,21,0
10,58,0,0,0,4,3,3,0
5,23,0,0,0,2,2,1,1
3,34,1,0,0,2,2,1,1
10,54,0,0,1,6,4,6,1
13,64,0,0,1,6,4,6,0
12,73,0,0,0,8,5,9,0
12,81,1,0,0,8,5,9,0
10,62,1,0,0,6,4,6,0
10,78,0,0,0,8,5,9,0
14,94,0,0,1,10,6,12,1
9,72,0,0,0,8,5,9,1
9,40,1,0,0,1,1,1,1
9,60,1,0,1,6,4,6,0
7,47,0,0,0,4,3,3,1
9,63,0,0,0,4,3,3,0
7,33,0,0,0,6,4,6,0
7,41,0,0,0,2,2,1,1
12,65,0,0,0,6,4,6,0
12,77,0,0,0,10,6,12,1
10,67,1,0,1,14,8,18,1
7,39,1,0,0,4,3,3,1
12,88,4,1,0,10,6,12,1
14,95,2,0,0,12,7,15,1
16,97,0,0,1,18,10,24,1
11,70,0,0,0,14,8,18,1
17,109,2,0,0,18,10,24,1
1,9,0,0,0,1,1,1,1
12,71,0,0,12,16,9,21,1
7,37,0,0,0,2,2,1,1
5,35,1,0,0,1,1,1,1
9,51,1,0,1,10,6,12,1
11,81,0,0,1,8,5,9,1
13,81,0,0,0,8,5,9,0
13,73,0,0,0,6,4,6,0
27,171,0,0,0,26,14,36,1
12,72,0,0,1,8,5,9,0
11,66,0,0,0,8,5,9,0
8,55,0,0,0,6,4,6,1
15,99,0,0,0,4,3,3,1
7,52,0,0,0,6,4,6,0
13,72,0,0,0,1,1,1,1
9,57,0,0,1,10,6,12,0
9,67,1,0,0,8,5,9,0
11,72,1,0,4,12,7,15,1
9,61,1,0,0,2,2,1,0
9,52,0,0,0,4,3,3,1
8,50,0,0,1,4,3,3,1
8,45,0,0,0,6,4,6,1
19,108,0,0,1,8,5,9,0
13,83,0,0,0,10,6,12,0
10,60,0,0,0,8,5,9,0
9,50,0,0,0,4,3,3,1
14,68,1,0,0,6,4,6,1
9,58,0,0,1,4,3,3,1
12,64,0,0,0,4,3,3,1
17,74,2,0,0,8,5,9,1
15,70,1,0,0,6,4,6,0
19,126,0,0,1,10,6,12,1
9,68,1,0,0,8,5,9,1
14,86,0,0,0,16,9,21,1
11,81,0,0,0,8,5,9,1
14,75,0,0,0,10,6,12,0
11,68,0,0,0,6,4,6,0
11,75,0,0,0,4,3,3,1
3,21,0,0,0,8,5,9,1
11,77,0,0,0,8,5,9,0
12,61,1,0,0,4,3,3,0
11,76,1,0,0,16,9,21,1
12,74,1,0,0,8,5,9,0
11,80,3,0,0,6,4,6,1
13,79,0,0,0,6,4,6,0
10,63,0,0,0,6,4,6,0
32,195,3,0,3,20,11,27,1
14,77,1,1,0,6,4,6,0
20,117,0,0,0,14,8,18,1
9,60,0,0,0,2,2,1,1
15,79,0,0,1,8,5,9,1
10,59,2,0,1,10,6,12,1
4,25,0,0,0,1,1,1,1
9,71,1,1,0,6,4,6,0
8,40,1,0,0,6,4,6,1
19,109,0,0,2,14,8,18,1
13,70,1,0,13,4,3,3,1
9,63,0,0,0,6,4,6,0
6,41,1,0,0,6,4,6,1
14,79,0,0,0,8,5,9,1
12,81,1,1,0,14,8,18,0
11,68,1,1,0,6,4,6,0
6,36,0,0,0,6,4,6,1
8,52,0,0,1,2,2,1,0
9,65,0,0,0,6,4,6,1
7,32,0,0,0,2,2,1,1
10,64,2,0,0,8,5,9,0
13,75,2,0,0,6,4,6,0
10,76,2,0,1,8,5,9,1
17,101,2,0,0,22,12,30,1
11,57,0,0,1,18,10,24,1
9,64,3,0,0,8,5,9,1
17,117,2,0,2,16,9,21,1
11,75,1,0,0,8,5,9,1
10,69,1,0,1,10,6,12,1
13,85,0,0,1,10,6,12,1
10,55,1,0,0,4,3,3,0
8,39,2,0,1,4,3,3,1
10,72,0,0,0,6,4,6,0
13,72,3,0,2,8,5,9,1
9,65,0,0,2,8,5,9,1
13,75,3,0,0,2,2,1,1
11,61,2,0,0,4,3,3,0
7,43,0,0,1,4,3,3,1
6,36,0,0,0,6,4,6,1
10,71,2,0,1,8,5,9,1
12,77,0,0,1,12,7,15,1
13,71,0,0,0,8,5,9,1
13,66,1,0,0,6,4,6,1
12,76,2,0,0,8,5,9,1
11,72,2,0,0,10,6,12,0
10,64,1,0,1,10,6,12,1
8,54,0,0,0,6,4,6,0
9,47,0,0,0,4,3,3,1
12,81,0,0,0,14,8,18,1
12,79,0,0,0,12,7,15,0
13,86,2,0,0,10,6,12,1
8,60,0,0,0,4,3,3,0
12,70,0,0,0,8,5,9,1
8,44,1,0,0,2,2,1,1
12,72,0,0,1,12,7,15,1
8,49,0,0,0,2,2,1,1
9,51,0,0,1,6,4,6,1
11,77,1,0,0,8,5,9,1
9,54,0,0,0,4,3,3,0
10,68,0,0,0,8,5,9,0
17,113,4,1,5,14,8,18,1
7,32,0,0,1,2,2,1,1
11,73,2,0,3,14,8,18,1
12,73,1,0,1,8,5,9,1
5,36,0,0,0,6,4,6,1
9,65,0,0,0,6,4,6,0
10,69,0,0,0,10,6,12,0
7,41,0,0,0,4,3,3,1
18,106,0,0,5,12,7,15,1
7,42,2,0,0,1,1,1,1
8,49,0,0,0,10,6,12,1
7,43,0,0,0,8,5,9,0
12,83,1,0,0,8,5,9,1
9,64,0,0,0,6,4,6,0
9,67,0,0,0,2,2,1,1
11,68,0,0,1,8,5,9,1
5,34,1,0,0,1,1,1,1
12,73,0,0,0,6,4,6,0
10,65,0,0,1,4,3,3,1
10,69,0,0,0,10,6,12,1
5,34,2,0,1,2,2,1,1
11,60,0,0,0,10,6,12,1
10,71,0,0,0,6,4,6,1
7,41,1,0,1,4,3,3,0
13,73,0,0,0,6,4,6,1
12,58,0,0,0,2,2,1,1
13,95,0,0,0,12,7,15,1
8,59,0,1,0,6,4,6,1
6,31,0,0,0,1,1,1,1
10,63,1,0,0,4,3,3,0
12,68,0,0,1,8,5,9,1
14,80,1,1,1,6,4,6,0
8,51,0,0,0,8,5,9,1
9,55,0,0,4,8,5,9,1
12,80,0,0,0,10,6,12,1
6,28,0,0,0,4,3,3,1
11,73,1,0,0,6,4,6,1
10,79,1,0,0,10,6,12,1
10,61,1,0,0,10,6,12,1
10,62,1,0,0,10,6,12,1
19,122,0,0,0,12,7,15,1
11,70,2,0,0,10,6,12,0
13,76,1,0,0,14,8,18,1
9,70,0,0,1,14,8,18,1
13,75,0,0,0,14,8,18,1
8,49,0,0,0,4,3,3,0
7,48,0,0,1,8,5,9,1
11,80,0,0,0,8,5,9,0
6,46,0,0,0,4,3,3,1
6,41,0,0,1,4,3,3,0
13,64,1,0,0,6,4,6,0
15,81,1,0,1,10,6,12,1
9,51,0,0,0,2,2,1,1
10,65,1,1,0,10,6,12,0
11,68,2,0,0,10,6,12,0
10,53,0,0,0,6,4,6,0
6,33,0,0,0,2,2,1,1
6,42,0,0,0,2,2,1,0
11,64,0,0,1,6,4,6,0
12,59,0,0,0,8,5,9,0
12,80,1,0,0,10,6,12,1
11,59,1,0,0,2,2,1,0
15,113,1,0,0,10,6,12,1
5,24,0,0,0,8,5,9,1
9,52,0,0,0,12,7,15,0
12,69,0,0,0,6,4,6,1
7,50,1,1,0,8,5,9,1
13,72,0,0,1,6,4,6,1
13,67,0,0,1,20,11,27,1
7,46,1,0,0,6,4,6,1
12,66,0,0,0,8,5,9,0
15,92,2,0,0,10,6,12,1
18,131,2,0,1,24,13,33,1
14,69,1,0,1,12,7,15,0
5,35,1,0,0,8,5,9,1
13,72,1,0,1,10,6,12,0
10,64,2,0,0,2,2,1,1
11,64,0,0,0,8,5,9,0
12,76,2,0,0,8,5,9,0
12,71,2,0,0,8,5,9,1
15,109,2,0,0,14,8,18,1
7,47,0,0,0,6,4,6,1
9,59,2,0,0,6,4,6,1
13,83,0,0,0,10,6,12,0
15,83,1,0,1,8,5,9,0
8,61,0,0,0,8,5,9,1
11,73,0,0,0,10,6,12,0
8,52,0,0,0,6,4,6,1
8,62,1,0,1,10,6,12,1
6,42,0,0,0,8,5,9,1
8,59,0,0,0,8,5,9,0
12,75,0,0,0,8,5,9,0
8,53,0,0,0,2,2,1,0
3,22,0,0,0,4,3,3,1
5,29,0,0,0,1,1,1,1
11,57,1,0,0,6,4,6,0
14,88,1,0,0,18,10,24,1
6,37,0,0,0,6,4,6,1
14,83,1,0,3,10,6,12,1
13,85,0,0,0,14,8,18,0
8,47,0,0,0,6,4,6,1
7,58,1,0,0,6,4,6,0
9,56,1,0,0,12,7,15,1
11,70,0,0,0,14,8,18,0
10,73,1,0,0,12,7,15,0
4,20,0,0,0,2,2,1,1
12,89,1,0,1,12,7,15,1
9,67,0,0,0,8,5,9,0
5,28,0,0,0,2,2,1,1
13,73,1,0,0,8,5,9,0
11,76,0,0,0,12,7,15,0
11,66,1,0,1,10,6,12,0
13,83,1,0,1,6,4,6,0
6,42,0,0,0,2,2,1,1
12,73,1,0,4,6,4,6,1
8,48,0,0,0,2,2,1,1
11,78,0,0,0,10,6,12,0
15,86,1,0,1,8,5,9,1
12,68,2,0,0,6,4,6,1
13,64,3,0,1,10,6,12,0
12,76,2,0,0,8,5,9,0
9,48,0,0,1,4,3,3,1
11,55,1,0,2,6,4,6,0
16,93,1,0,0,8,5,9,1
13,69,0,0,0,6,4,6,1
8,47,1,0,0,4,3,3,1
8,59,0,0,0,8,5,9,0
10,72,0,0,0,12,7,15,1
7,42,1,0,0,6,4,6,1
10,65,1,0,0,6,4,6,1
8,54,0,0,0,4,3,3,1
9,61,0,0,0,8,5,9,0
10,74,2,0,1,8,5,9,1
12,80,1,0,0,6,4,6,0
8,54,0,0,0,8,5,9,1
17,99,0,0,1,8,5,9,1
6,41,0,0,0,2,2,1,1
13,77,1,0,0,6,4,6,0
10,59,0,0,0,4,3,3,1
12,63,0,0,1,10,6,12,1
8,50,1,0,0,6,4,6,1
11,61,0,0,0,4,3,3,1
7,46,0,0,0,2,2,1,1
14,77,0,0,1,8,5,9,1
4,20,0,0,1,2,2,1,1
12,84,1,0,0,12,7,15,1
12,74,0,0,1,10,6,12,0
10,67,1,1,0,8,5,9,0
10,61,0,0,0,10,6,12,0
11,61,0,0,0,10,6,12,1
19,97,1,0,0,10,6,12,1
6,42,0,0,0,8,5,9,1
11,66,0,0,0,6,4,6,0
7,36,0,0,0,2,2,1,1
10,62,3,1,1,6,4,6,1
10,62,0,0,1,6,4,6,1
10,60,1,0,0,16,9,21,1
19,101,1,0,0,12,7,15,1
13,74,1,0,2,14,8,18,1
4,39,0,0,0,4,3,3,1
10,74,0,0,0,6,4,6,1
13,71,0,0,0,8,5,9,1
17,87,0,0,0,10,6,12,0
13,79,0,0,0,10,6,12,1
18,93,1,0,1,6,4,6,1
14,80,2,0,3,8,5,9,1
10,69,3,0,0,8,5,9,0
15,100,0,0,0,10,6,12,1
8,47,0,0,0,16,9,21,1
8,45,0,0,0,4,3,3,1
11,80,1,0,1,10,6,12,1
9,52,1,0,1,10,6,12,1
10,66,0,0,0,10,6,12,1
6,30,0,0,0,2,2,1,1
10,62,0,0,0,6,4,6,0
9,51,0,0,0,4,3,3,1
12,79,2,0,0,6,4,6,1
11,68,1,0,0,2,2,1,1
15,77,1,0,1,16,9,21,1
8,57,0,0,1,1,1,1,1
10,66,0,0,0,6,4,6,1
41,239,2,0,0,28,15,39,1
7,44,0,0,0,2,2,1,1
11,69,1,0,2,8,5,9,1
10,77,0,0,0,10,6,12,1
10,62,1,0,0,4,3,3,0
13,107,1,0,1,10,6,12,1
10,57,0,0,0,12,7,15,0
16,87,1,0,2,8,5,9,0
13,73,0,0,2,14,8,18,1
7,59,0,0,0,8,5,9,0
8,39,1,0,1,6,4,6,1
7,56,0,0,0,8,5,9,1
10,56,1,0,0,4,3,3,0
6,34,0,0,0,1,1,1,1
7,56,0,0,0,8,5,9,0
14,92,0,0,1,24,13,33,1
9,50,0,0,0,4,3,3,1
8,58,0,0,1,8,5,9,1
7,39,0,0,0,2,2,1,0
11,67,0,0,1,8,5,9,1
9,69,0,0,0,8,5,9,1
6,42,0,0,0,2,2,1,1
13,72,0,0,0,8,5,9,0
15,100,2,1,2,10,6,12,1
8,57,1,0,0,6,4,6,0
8,58,0,0,0,6,4,6,1
12,58,2,1,3,10,6,12,1
11,72,0,0,0,10,6,12,0
8,58,1,0,0,6,4,6,0
12,67,0,0,0,4,3,3,1
11,74,0,0,0,10,6,12,0
16,82,1,0,0,6,4,6,1
15,92,0,0,0,12,7,15,1
8,43,0,0,0,4,3,3,0
8,40,0,0,0,4,3,3,1
12,79,1,0,0,8,5,9,1
12,57,1,0,0,4,3,3,0
11,63,0,0,1,6,4,6,0
11,69,2,0,1,12,7,15,0
9,51,0,0,0,8,5,9,1
9,54,1,0,0,4,3,3,0
11,65,1,0,0,6,4,6,0
12,78,1,0,0,4,3,3,0
10,67,0,0,0,8,5,9,1
12,70,1,0,0,8,5,9,0
8,53,0,0,0,1,1,1,1
9,70,1,1,0,6,4,6,0
9,61,0,0,0,4,3,3,0
7,43,2,0,0,4,3,3,1
12,67,0,0,0,6,4,6,0
11,62,0,0,0,10,6,12,0
9,58,1,0,0,2,2,1,1
7,45,0,0,0,6,4,6,1
12,75,0,0,0,8,5,9,0
10,64,0,0,1,8,5,9,1
14,81,1,0,0,8,5,9,0
5,33,0,0,1,1,1,1,1
11,71,1,0,1,4,3,3,1
14,77,2,0,1,2,2,1,0
9,66,0,0,1,4,3,3,1
15,90,0,0,0,18,10,24,1
7,44,1,0,0,10,6,12,1
8,63,0,0,0,6,4,6,0
16,93,1,0,0,12,7,15,1
13,77,0,0,0,12,7,15,0
8,50,1,0,0,8,5,9,1
12,73,1,0,0,10,6,12,0
14,92,1,0,0,6,4,6,1
10,64,1,0,1,10,6,12,1
13,74,0,0,1,2,2,1,0
13,89,0,0,0,14,8,18,1
9,68,2,0,4,2,2,1,1
5,30,0,0,0,1,1,1,1
11,60,1,0,0,8,5,9,0
14,95,1,0,0,8,5,9,1
11,79,1,0,1,12,7,15,0
11,66,0,0,0,6,4,6,0
9,65,3,0,0,8,5,9,1
9,43,1,0,0,4,3,3,1
9,62,0,0,1,8,5,9,0
4,41,0,0,0,4,3,3,1
11,69,0,0,0,12,7,15,0
10,56,1,0,0,10,6,12,1
11,66,0,0,0,14,8,18,1
6,46,0,0,0,2,2,1,1
8,57,0,0,0,6,4,6,0
10,62,1,0,0,6,4,6,0
15,94,1,0,0,14,8,18,1
17,121,1,0,0,20,11,27,1
19,108,3,0,0,10,6,12,1
12,67,2,0,0,10,6,12,0
7,46,0,0,0,4,3,3,1
12,70,0,0,1,8,5,9,0
17,76,1,0,1,6,4,6,1
15,91,0,0,0,10,6,12,1
10,62,0,0,0,10,6,12,0
10,66,1,0,0,10,6,12,0
6,35,0,0,1,4,3,3,1
7,37,0,0,0,1,1,1,0
16,106,0,0,0,14,8,18,1
12,74,2,0,0,10,6,12,0
2,16,0,0,0,1,1,1,1
8,53,0,0,0,2,2,1,1
9,57,0,0,1,8,5,9,0
10,67,1,0,2,8,5,9,1
5,22,1,0,0,2,2,1,0
5,31,1,0,0,1,1,1,1
12,68,0,0,0,6,4,6,1
19,135,1,0,0,16,9,21,1
10,53,0,0,1,4,3,3,0
12,72,1,0,12,8,5,9,1
14,91,1,0,1,6,4,6,1
13,83,0,0,0,10,6,12,1
17,98,0,0,0,10,6,12,1
3,17,0,0,0,1,1,1,1
12,88,1,0,0,8,5,9,1
13,62,0,0,0,8,5,9,1
9,60,1,0,0,8,5,9,1
14,83,0,0,0,6,4,6,1
11,64,0,0,0,4,3,3,0
6,33,0,0,0,2,2,1,1
10,69,0,0,0,10,6,12,1
13,75,1,0,2,10,6,12,1
18,113,1,1,6,16,9,21,1
13,76,0,0,0,12,7,15,0
17,89,2,0,0,10,6,12,1
14,100,1,0,1,16,9,21,1
10,64,0,0,0,8,5,9,0
8,53,0,0,0,8,5,9,1
8,52,0,0,0,6,4,6,1
8,49,1,0,0,6,4,6,1
16,94,1,0,1,10,6,12,0
14,78,0,0,0,8,5,9,1
8,54,2,1,0,4,3,3,1
15,86,0,0,15,8,5,9,1
15,82,0,0,0,16,9,21,1
13,76,2,0,0,12,7,15,0
18,100,1,0,0,6,4,6,1
7,59,0,0,0,6,4,6,0
6,36,0,0,0,10,6,12,1
9,65,0,0,0,8,5,9,0
10,61,0,0,1,8,5,9,1
15,105,0,0,0,26,14,36,1
12,71,1,0,0,10,6,12,0
11,65,2,0,0,10,6,12,1
6,31,0,0,0,4,3,3,1
11,59,2,0,0,8,5,9,0
13,79,3,0,1,6,4,6,1
9,46,0,0,0,1,1,1,1
9,72,0,0,0,10,6,12,1
10,64,1,0,0,8,5,9,1
10,86,0,0,0,8,5,9,1
10,55,0,0,0,4,3,3,1
11,79,0,0,0,6,4,6,1
11,103,1,0,0,8,5,9,1
12,75,1,0,0,6,4,6,1
19,95,0,0,0,8,5,9,1
9,56,0,0,0,6,4,6,0
10,69,0,0,0,14,8,18,1
7,44,0,0,0,6,4,6,0
10,69,2,0,0,6,4,6,1
11,72,2,0,0,4,3,3,1
24,147,0,0,0,14,8,18,1
14,73,3,0,1,8,5,9,0
10,50,0,0,1,10,6,12,1
11,68,0,0,0,4,3,3,0
9,63,1,0,1,4,3,3,0
5,27,2,0,0,4,3,3,1
21,123,0,0,2,18,10,24,1
14,80,0,0,1,12,7,15,0
9,60,0,0,1,4,3,3,1
11,66,0,0,1,6,4,6,1
8,63,0,0,0,8,5,9,1
10,62,0,0,0,6,4,6,0
13,63,1,0,2,6,4,6,0
7,48,0,0,7,6,4,6,1
9,65,0,0,2,8,5,9,1
10,66,0,0,0,6,4,6,0
10,71,0,0,0,8,5,9,0
15,87,1,0,0,6,4,6,0
8,46,2,0,0,4,3,3,1
6,37,0,0,0,1,1,1,1
9,55,1,0,0,6,4,6,1
11,70,1,0,1,10,6,12,0
18,108,2,0,1,14,8,18,1
16,84,0,0,1,6,4,6,1
